ts,occ,bid,ask
1786458063.052,GOOGL260814C00360000,1.62,1.73
1786458064.045,GOOGL260814C00360000,1.62,1.73
1786458065.447,GOOGL260814C00360000,1.62,1.73
1786458066.063,GOOGL260814C00360000,1.61,1.73
1786458067.054,GOOGL260814C00360000,1.61,1.73
1786458068.083,GOOGL260814C00360000,1.61,1.73
1786458069.519,GOOGL260814C00360000,1.61,1.73
1786458070.364,GOOGL260814C00360000,1.61,1.73
1786458071.086,GOOGL260814C00360000,1.61,1.73
1786458072.106,GOOGL260814C00360000,1.61,1.73
1786458073.221,GOOGL260814C00360000,1.61,1.73
1786458074.047,GOOGL260814C00360000,1.57,1.73
1786458075.050,GOOGL260814C00360000,1.57,1.73
1786458076.422,GOOGL260814C00360000,1.57,1.73
1786458077.011,GOOGL260814C00360000,1.57,1.73
1786458078.464,GOOGL260814C00360000,1.57,1.73
1786458079.039,GOOGL260814C00360000,1.57,1.73
1786458080.045,GOOGL260814C00360000,1.57,1.73
1786458081.051,GOOGL260814C00360000,1.57,1.73
1786458082.299,GOOGL260814C00360000,1.57,1.73
1786458083.088,GOOGL260814C00360000,1.57,1.73
1786458084.010,GOOGL260814C00360000,1.57,1.73
1786458085.025,GOOGL260814C00360000,1.57,1.68
1786458086.009,GOOGL260814C00360000,1.57,1.68
1786458087.464,GOOGL260814C00360000,1.57,1.68
1786458089.074,GOOGL260814C00360000,1.57,1.68
1786458090.045,GOOGL260814C00360000,1.57,1.68
1786458091.092,GOOGL260814C00360000,1.57,1.68
1786458094.101,GOOGL260814C00360000,1.57,1.68
1786458095.051,GOOGL260814C00360000,1.57,1.68
1786458096.046,GOOGL260814C00360000,1.57,1.68
1786458097.314,GOOGL260814C00360000,1.57,1.68
1786458098.529,GOOGL260814C00360000,1.57,1.68
1786458099.050,GOOGL260814C00360000,1.57,1.68
1786458100.132,GOOGL260814C00360000,1.57,1.66
1786458101.078,GOOGL260814C00360000,1.57,1.66
1786458102.533,GOOGL260814C00360000,1.57,1.66
1786458103.064,GOOGL260814C00360000,1.57,1.66
1786458104.046,GOOGL260814C00360000,1.57,1.66
1786458105.043,GOOGL260814C00360000,1.57,1.66
1786458107.540,GOOGL260814C00360000,1.57,1.62
1786458108.046,GOOGL260814C00360000,1.57,1.62
1786458109.134,GOOGL260814C00360000,1.57,1.62
1786458110.870,GOOGL260814C00360000,1.57,1.62
1786458111.015,GOOGL260814C00360000,1.57,1.62
1786458112.009,GOOGL260814C00360000,1.57,1.62
1786458113.133,GOOGL260814C00360000,1.57,1.62
1786458114.866,GOOGL260814C00360000,1.57,1.62
1786458116.042,GOOGL260814C00360000,1.57,1.62
1786458117.041,GOOGL260814C00360000,1.55,1.62
1786458118.079,GOOGL260814C00360000,1.54,1.62
1786458119.171,GOOGL260814C00360000,1.54,1.6
1786458120.225,GOOGL260814C00360000,1.54,1.6
1786458121.048,GOOGL260814C00360000,1.54,1.6
1786458122.014,GOOGL260814C00360000,1.54,1.6
1786458123.096,GOOGL260814C00360000,1.54,1.6
1786458124.048,GOOGL260814C00360000,1.54,1.6
1786458125.038,GOOGL260814C00360000,1.53,1.6
1786458126.042,GOOGL260814C00360000,1.53,1.6
1786458127.107,GOOGL260814C00360000,1.53,1.6
1786458128.542,GOOGL260814C00360000,1.53,1.57
1786458129.497,GOOGL260814C00360000,1.53,1.57
1786458130.308,GOOGL260814C00360000,1.53,1.57
1786458131.067,GOOGL260814C00360000,1.52,1.57
1786458132.949,GOOGL260814C00360000,1.52,1.57
1786458133.208,GOOGL260814C00360000,1.52,1.57
1786458134.140,GOOGL260814C00360000,1.52,1.57
1786458135.448,GOOGL260814C00360000,1.52,1.57
1786458136.111,GOOGL260814C00360000,1.52,1.57
1786458137.085,GOOGL260814C00360000,1.52,1.59
1786458138.046,GOOGL260814C00360000,1.52,1.57
1786458139.524,GOOGL260814C00360000,1.52,1.57
1786458140.105,GOOGL260814C00360000,1.52,1.57
1786458141.051,GOOGL260814C00360000,1.52,1.57
1786458142.041,GOOGL260814C00360000,1.52,1.57
1786458143.099,GOOGL260814C00360000,1.52,1.57
1786458144.068,GOOGL260814C00360000,1.52,1.61
1786458145.199,GOOGL260814C00360000,1.52,1.61
1786458146.069,GOOGL260814C00360000,1.52,1.62
1786458147.294,GOOGL260814C00360000,1.52,1.62
1786458148.029,GOOGL260814C00360000,1.52,1.62
1786458149.002,GOOGL260814C00360000,1.52,1.62
1786458150.464,GOOGL260814C00360000,1.52,1.62
1786458151.100,GOOGL260814C00360000,1.52,1.62
1786458152.000,GOOGL260814C00360000,1.52,1.62
1786458153.545,GOOGL260814C00360000,1.52,1.62
1786458154.136,GOOGL260814C00360000,1.52,1.62
1786458155.201,GOOGL260814C00360000,1.52,1.62
1786458156.019,GOOGL260814C00360000,1.52,1.62
1786458157.012,GOOGL260814C00360000,1.52,1.57
1786458158.308,GOOGL260814C00360000,1.52,1.57
1786458159.064,GOOGL260814C00360000,1.51,1.57
1786458160.068,GOOGL260814C00360000,1.51,1.57
1786458161.255,GOOGL260814C00360000,1.51,1.57
1786458162.162,GOOGL260814C00360000,1.51,1.58
1786458163.045,GOOGL260814C00360000,1.51,1.58
1786458164.149,GOOGL260814C00360000,1.51,1.58
1786458165.466,GOOGL260814C00360000,1.51,1.58
1786458166.018,GOOGL260814C00360000,1.51,1.58
1786458167.226,GOOGL260814C00360000,1.51,1.58
1786458168.048,GOOGL260814C00360000,1.51,1.58
1786458169.267,GOOGL260814C00360000,1.51,1.58
1786458170.039,GOOGL260814C00360000,1.5,1.58
1786458171.550,GOOGL260814C00360000,1.5,1.58
1786458172.763,GOOGL260814C00360000,1.5,1.58
1786458173.043,GOOGL260814C00360000,1.5,1.58
1786458174.013,GOOGL260814C00360000,1.5,1.58
1786458175.040,GOOGL260814C00360000,1.5,1.58
1786458176.031,GOOGL260814C00360000,1.5,1.58
1786458177.247,GOOGL260814C00360000,1.5,1.58
1786458179.523,GOOGL260814C00360000,1.5,1.58
1786458180.968,GOOGL260814C00360000,1.5,1.58
1786458183.430,GOOGL260814C00360000,1.5,1.58
1786458184.047,GOOGL260814C00360000,1.5,1.58
1786458185.268,GOOGL260814C00360000,1.5,1.58
1786458186.289,GOOGL260814C00360000,1.5,1.58
1786458187.564,GOOGL260814C00360000,1.5,1.58
1786458188.025,GOOGL260814C00360000,1.5,1.58
1786458189.035,GOOGL260814C00360000,1.47,1.58
1786458190.191,GOOGL260814C00360000,1.47,1.58
1786458191.795,GOOGL260814C00360000,1.47,1.58
1786458192.043,GOOGL260814C00360000,1.47,1.58
1786458193.005,GOOGL260814C00360000,1.47,1.58
1786458194.048,GOOGL260814C00360000,1.47,1.58
1786458195.193,GOOGL260814C00360000,1.47,1.58
1786458196.231,GOOGL260814C00360000,1.47,1.58
1786458197.257,GOOGL260814C00360000,1.47,1.58
1786458199.302,GOOGL260814C00360000,1.47,1.58
1786458200.048,GOOGL260814C00360000,1.47,1.58
1786458201.255,GOOGL260814C00360000,1.47,1.58
1786458202.047,GOOGL260814C00360000,1.47,1.58
1786458204.541,GOOGL260814C00360000,1.47,1.58
1786458205.050,GOOGL260814C00360000,1.47,1.58
1786458206.046,GOOGL260814C00360000,1.47,1.58
1786458207.005,GOOGL260814C00360000,1.47,1.58
1786458208.756,GOOGL260814C00360000,1.47,1.58
1786458209.112,GOOGL260814C00360000,1.47,1.58
1786458210.952,GOOGL260814C00360000,1.47,1.58
1786458211.252,GOOGL260814C00360000,1.47,1.58
1786458212.187,GOOGL260814C00360000,1.47,1.58
1786458213.124,GOOGL260814C00360000,1.47,1.58
1786458214.051,GOOGL260814C00360000,1.47,1.58
1786458216.153,GOOGL260814C00360000,1.47,1.58
1786458219.296,GOOGL260814C00360000,1.47,1.53
1786458220.042,GOOGL260814C00360000,1.47,1.53
1786458225.804,GOOGL260814C00360000,1.47,1.53
1786458226.050,GOOGL260814C00360000,1.47,1.53
1786458227.089,GOOGL260814C00360000,1.47,1.53
1786458228.043,GOOGL260814C00360000,1.47,1.53
1786458229.009,GOOGL260814C00360000,1.41,1.53
1786458230.048,GOOGL260814C00360000,1.41,1.53
1786458231.048,GOOGL260814C00360000,1.41,1.53
1786458233.412,GOOGL260814C00360000,1.41,1.53
1786458234.076,GOOGL260814C00360000,1.41,1.53
1786458235.042,GOOGL260814C00360000,1.41,1.53
1786458236.234,GOOGL260814C00360000,1.41,1.53
1786458237.292,GOOGL260814C00360000,1.41,1.53
1786458238.036,GOOGL260814C00360000,1.41,1.53
1786458239.012,GOOGL260814C00360000,1.41,1.53
1786458240.456,GOOGL260814C00360000,1.41,1.53
1786458241.111,GOOGL260814C00360000,1.41,1.53
1786458242.074,GOOGL260814C00360000,1.41,1.53
1786458243.033,GOOGL260814C00360000,1.41,1.53
1786458244.109,GOOGL260814C00360000,1.41,1.53
1786458245.082,GOOGL260814C00360000,1.41,1.53
1786458246.108,GOOGL260814C00360000,1.41,1.53
1786458247.043,GOOGL260814C00360000,1.41,1.53
1786458248.052,GOOGL260814C00360000,1.41,1.53
1786458249.037,GOOGL260814C00360000,1.41,1.53
1786458254.101,GOOGL260814C00360000,1.48,1.53
1786458255.270,GOOGL260814C00360000,1.48,1.53
1786458257.315,GOOGL260814C00360000,1.48,1.54
1786458258.131,GOOGL260814C00360000,1.48,1.54
1786458259.114,GOOGL260814C00360000,1.48,1.54
1786458260.545,GOOGL260814C00360000,1.48,1.54
1786458263.393,GOOGL260814C00360000,1.48,1.54
1786458265.146,GOOGL260814C00360000,1.48,1.54
1786458267.112,GOOGL260814C00360000,1.48,1.54
1786458269.406,GOOGL260814C00360000,1.48,1.6
1786458270.102,GOOGL260814C00360000,1.48,1.6
1786458271.045,GOOGL260814C00360000,1.48,1.6
1786458272.391,GOOGL260814C00360000,1.48,1.6
1786458274.492,GOOGL260814C00360000,1.48,1.6
1786458275.120,GOOGL260814C00360000,1.48,1.6
1786458276.548,GOOGL260814C00360000,1.48,1.6
1786458278.115,GOOGL260814C00360000,1.48,1.6
1786458279.439,GOOGL260814C00360000,1.48,1.6
1786458285.044,GOOGL260814C00360000,1.48,1.6
1786458286.052,GOOGL260814C00360000,1.48,1.6
1786458287.074,GOOGL260814C00360000,1.48,1.6
1786458289.500,GOOGL260814C00360000,1.48,1.6
1786458290.932,GOOGL260814C00360000,1.48,1.6
1786458292.044,GOOGL260814C00360000,1.48,1.6
1786458293.044,GOOGL260814C00360000,1.48,1.6
1786458295.545,GOOGL260814C00360000,1.48,1.6
1786458296.343,GOOGL260814C00360000,1.48,1.6
1786458297.442,GOOGL260814C00360000,1.48,1.6
1786458298.049,GOOGL260814C00360000,1.48,1.6
1786458299.044,GOOGL260814C00360000,1.43,1.6
1786458300.050,GOOGL260814C00360000,1.43,1.6
1786458301.022,GOOGL260814C00360000,1.43,1.6
1786458302.054,GOOGL260814C00360000,1.43,1.6
1786458303.116,GOOGL260814C00360000,1.43,1.6
1786458304.184,GOOGL260814C00360000,1.43,1.6
1786458305.211,GOOGL260814C00360000,1.43,1.6
1786458307.438,GOOGL260814C00360000,1.43,1.6
1786458308.160,GOOGL260814C00360000,1.43,1.6
1786458309.341,GOOGL260814C00360000,1.43,1.6
1786458310.002,GOOGL260814C00360000,1.43,1.6
1786458311.207,GOOGL260814C00360000,1.43,1.6
1786458312.050,GOOGL260814C00360000,1.43,1.6
1786458313.007,GOOGL260814C00360000,1.43,1.6
1786458314.108,GOOGL260814C00360000,1.43,1.6
1786458315.554,GOOGL260814C00360000,1.43,1.6
1786458316.083,GOOGL260814C00360000,1.43,1.6
1786458317.270,GOOGL260814C00360000,1.43,1.6
1786458318.092,GOOGL260814C00360000,1.43,1.6
1786458319.058,GOOGL260814C00360000,1.43,1.6
1786458321.921,GOOGL260814C00360000,1.43,1.6
1786458322.840,GOOGL260814C00360000,1.43,1.6
1786458324.294,GOOGL260814C00360000,1.43,1.6
1786458327.888,GOOGL260814C00360000,1.43,1.6
1786458328.040,GOOGL260814C00360000,1.43,1.6
1786458330.575,GOOGL260814C00360000,1.43,1.6
1786458331.054,GOOGL260814C00360000,1.43,1.6
1786458332.308,GOOGL260814C00360000,1.43,1.6
1786458339.100,GOOGL260814C00360000,1.43,1.6
1786458342.194,GOOGL260814C00360000,1.44,1.6
1786458343.194,GOOGL260814C00360000,1.46,1.6
1786458344.294,GOOGL260814C00360000,1.46,1.6
1786458345.247,GOOGL260814C00360000,1.46,1.6
1786458346.026,GOOGL260814C00360000,1.46,1.6
1786458347.001,GOOGL260814C00360000,1.5,1.56
1786458348.026,GOOGL260814C00360000,1.5,1.56
1786458349.375,GOOGL260814C00360000,1.5,1.56
1786458350.287,GOOGL260814C00360000,1.5,1.56
1786458351.291,GOOGL260814C00360000,1.5,1.57
1786458354.171,GOOGL260814C00360000,1.5,1.57
1786458355.623,GOOGL260814C00360000,1.5,1.57
1786458356.036,GOOGL260814C00360000,1.5,1.57
1786458357.207,GOOGL260814C00360000,1.47,1.57
1786458358.097,GOOGL260814C00360000,1.47,1.57
1786458359.044,GOOGL260814C00360000,1.47,1.57
1786458360.041,GOOGL260814C00360000,1.47,1.57
1786458361.544,GOOGL260814C00360000,1.47,1.57
1786458362.294,GOOGL260814C00360000,1.47,1.57
1786458363.044,GOOGL260814C00360000,1.47,1.57
1786458364.543,GOOGL260814C00360000,1.47,1.57
1786458365.027,GOOGL260814C00360000,1.47,1.57
1786458366.291,GOOGL260814C00360000,1.47,1.57
1786458367.046,GOOGL260814C00360000,1.47,1.57
1786458368.290,GOOGL260814C00360000,1.47,1.57
1786458369.043,GOOGL260814C00360000,1.47,1.57
1786458371.046,GOOGL260814C00360000,1.47,1.57
1786458372.015,GOOGL260814C00360000,1.47,1.57
1786458373.293,GOOGL260814C00360000,1.47,1.57
1786458374.042,GOOGL260814C00360000,1.5,1.57
1786458375.086,GOOGL260814C00360000,1.5,1.57
1786458377.103,GOOGL260814C00360000,1.5,1.57
1786458379.042,GOOGL260814C00360000,1.5,1.57
1786458380.087,GOOGL260814C00360000,1.47,1.57
1786458381.024,GOOGL260814C00360000,1.47,1.57
1786458382.032,GOOGL260814C00360000,1.47,1.57
1786458383.458,GOOGL260814C00360000,1.47,1.57
1786458384.258,GOOGL260814C00360000,1.47,1.57
1786458385.043,GOOGL260814C00360000,1.47,1.57
1786458386.109,GOOGL260814C00360000,1.47,1.57
1786458387.249,GOOGL260814C00360000,1.47,1.57
1786458388.030,GOOGL260814C00360000,1.47,1.57
1786458389.049,GOOGL260814C00360000,1.47,1.57
1786458390.000,GOOGL260814C00360000,1.41,1.57
1786458391.050,GOOGL260814C00360000,1.41,1.55
1786458392.044,GOOGL260814C00360000,1.41,1.55
1786458393.046,GOOGL260814C00360000,1.41,1.55
1786458394.059,GOOGL260814C00360000,1.41,1.55
1786458395.042,GOOGL260814C00360000,1.41,1.55
1786458396.041,GOOGL260814C00360000,1.41,1.55
1786458397.204,GOOGL260814C00360000,1.41,1.55
1786458398.722,GOOGL260814C00360000,1.41,1.55
1786458399.004,GOOGL260814C00360000,1.41,1.55
1786458400.046,GOOGL260814C00360000,1.41,1.55
1786458401.014,GOOGL260814C00360000,1.41,1.55
1786458402.046,GOOGL260814C00360000,1.41,1.55
1786458403.292,GOOGL260814C00360000,1.41,1.55
1786458404.012,GOOGL260814C00360000,1.41,1.55
1786458405.054,GOOGL260814C00360000,1.41,1.55
1786458407.041,GOOGL260814C00360000,1.41,1.55
1786458408.043,GOOGL260814C00360000,1.41,1.55
1786458409.041,GOOGL260814C00360000,1.43,1.54
1786458410.062,GOOGL260814C00360000,1.43,1.54
1786458411.041,GOOGL260814C00360000,1.43,1.54
1786458413.469,GOOGL260814C00360000,1.43,1.54
1786458414.005,GOOGL260814C00360000,1.43,1.54
1786458415.295,GOOGL260814C00360000,1.43,1.54
1786458416.010,GOOGL260814C00360000,1.43,1.54
1786458417.008,GOOGL260814C00360000,1.43,1.54
1786458418.052,GOOGL260814C00360000,1.43,1.54
1786458419.060,GOOGL260814C00360000,1.43,1.54
1786458420.325,GOOGL260814C00360000,1.43,1.54
1786458421.047,GOOGL260814C00360000,1.43,1.54
1786458422.042,GOOGL260814C00360000,1.43,1.54
1786458423.046,GOOGL260814C00360000,1.43,1.54
1786458424.077,GOOGL260814C00360000,1.43,1.54
1786458425.112,GOOGL260814C00360000,1.43,1.54
1786458426.052,GOOGL260814C00360000,1.43,1.54
1786458427.292,GOOGL260814C00360000,1.47,1.54
1786458428.119,GOOGL260814C00360000,1.47,1.54
1786458429.047,GOOGL260814C00360000,1.47,1.54
1786458430.021,GOOGL260814C00360000,1.47,1.54
1786458431.029,GOOGL260814C00360000,1.47,1.54
1786458432.298,GOOGL260814C00360000,1.52,1.54
1786458433.067,GOOGL260814C00360000,1.47,1.52
1786458434.107,GOOGL260814C00360000,1.47,1.53
1786458435.045,GOOGL260814C00360000,1.47,1.55
1786458436.294,GOOGL260814C00360000,1.47,1.55
1786458437.050,GOOGL260814C00360000,1.47,1.55
1786458438.712,GOOGL260814C00360000,1.47,1.55
1786458439.056,GOOGL260814C00360000,1.47,1.55
1786458440.137,GOOGL260814C00360000,1.47,1.55
1786458441.110,GOOGL260814C00360000,1.47,1.55
1786458442.008,GOOGL260814C00360000,1.47,1.55
1786458443.179,GOOGL260814C00360000,1.47,1.55
1786458444.575,GOOGL260814C00360000,1.47,1.55
1786458446.617,GOOGL260814C00360000,1.47,1.55
1786458447.091,GOOGL260814C00360000,1.47,1.55
1786458448.017,GOOGL260814C00360000,1.47,1.55
1786458450.291,GOOGL260814C00360000,1.47,1.55
1786458452.042,GOOGL260814C00360000,1.47,1.55
1786458453.421,GOOGL260814C00360000,1.47,1.55
1786458454.130,GOOGL260814C00360000,1.47,1.55
1786458455.320,GOOGL260814C00360000,1.47,1.56
1786458456.254,GOOGL260814C00360000,1.47,1.56
1786458457.018,GOOGL260814C00360000,1.47,1.56
1786458458.061,GOOGL260814C00360000,1.47,1.56
1786458459.093,GOOGL260814C00360000,1.47,1.56
1786458460.045,GOOGL260814C00360000,1.47,1.56
1786458461.144,GOOGL260814C00360000,1.47,1.56
1786458462.349,GOOGL260814C00360000,1.47,1.56
1786458463.046,GOOGL260814C00360000,1.47,1.56
1786458464.683,GOOGL260814C00360000,1.47,1.56
1786458465.189,GOOGL260814C00360000,1.47,1.56
1786458466.008,GOOGL260814C00360000,1.47,1.56
1786458467.047,GOOGL260814C00360000,1.47,1.56
1786458468.031,GOOGL260814C00360000,1.47,1.56
1786458470.023,GOOGL260814C00360000,1.47,1.56
1786458471.028,GOOGL260814C00360000,1.47,1.56
1786458472.541,GOOGL260814C00360000,1.47,1.56
1786458473.040,GOOGL260814C00360000,1.47,1.56
1786458474.040,GOOGL260814C00360000,1.47,1.56
1786458475.497,GOOGL260814C00360000,1.47,1.56
1786458476.419,GOOGL260814C00360000,1.47,1.56
1786458477.394,GOOGL260814C00360000,1.47,1.56
1786458478.303,GOOGL260814C00360000,1.47,1.56
1786458479.095,GOOGL260814C00360000,1.47,1.56
1786458480.615,GOOGL260814C00360000,1.47,1.62
1786458481.003,GOOGL260814C00360000,1.49,1.62
1786458482.052,GOOGL260814C00360000,1.49,1.62
1786458483.057,GOOGL260814C00360000,1.49,1.62
1786458484.295,GOOGL260814C00360000,1.49,1.62
1786458485.044,GOOGL260814C00360000,1.49,1.62
1786458487.045,GOOGL260814C00360000,1.49,1.62
1786458488.045,GOOGL260814C00360000,1.49,1.62
1786458489.008,GOOGL260814C00360000,1.49,1.62
1786458490.009,GOOGL260814C00360000,1.49,1.62
1786458491.545,GOOGL260814C00360000,1.49,1.62
1786458494.265,GOOGL260814C00360000,1.49,1.62
1786458495.048,GOOGL260814C00360000,1.5,1.62
1786458496.017,GOOGL260814C00360000,1.5,1.62
1786458497.020,GOOGL260814C00360000,1.5,1.62
1786458498.107,GOOGL260814C00360000,1.5,1.62
1786458499.519,GOOGL260814C00360000,1.5,1.62
1786458500.852,GOOGL260814C00360000,1.5,1.62
1786458501.512,GOOGL260814C00360000,1.5,1.62
1786458503.546,GOOGL260814C00360000,1.5,1.62
1786458504.434,GOOGL260814C00360000,1.5,1.62
1786458505.794,GOOGL260814C00360000,1.5,1.62
1786458506.107,GOOGL260814C00360000,1.5,1.62
1786458507.050,GOOGL260814C00360000,1.5,1.62
1786458508.022,GOOGL260814C00360000,1.5,1.62
1786458509.296,GOOGL260814C00360000,1.5,1.62
1786458510.044,GOOGL260814C00360000,1.5,1.62
1786458511.035,GOOGL260814C00360000,1.5,1.62
1786458512.009,GOOGL260814C00360000,1.5,1.62
1786458514.293,GOOGL260814C00360000,1.5,1.62
1786458515.543,GOOGL260814C00360000,1.5,1.62
1786458516.052,GOOGL260814C00360000,1.5,1.62
1786458518.044,GOOGL260814C00360000,1.5,1.62
1786458519.941,GOOGL260814C00360000,1.5,1.62
1786458520.043,GOOGL260814C00360000,1.5,1.62
1786458521.108,GOOGL260814C00360000,1.5,1.62
1786458522.026,GOOGL260814C00360000,1.5,1.62
1786458523.295,GOOGL260814C00360000,1.5,1.62
1786458524.794,GOOGL260814C00360000,1.5,1.62
1786458525.265,GOOGL260814C00360000,1.5,1.62
1786458526.048,GOOGL260814C00360000,1.5,1.62
1786458527.068,GOOGL260814C00360000,1.5,1.62
1786458528.050,GOOGL260814C00360000,1.5,1.62
1786458529.463,GOOGL260814C00360000,1.5,1.62
1786458530.546,GOOGL260814C00360000,1.5,1.62
1786458531.001,GOOGL260814C00360000,1.5,1.62
1786458532.107,GOOGL260814C00360000,1.5,1.62
1786458533.046,GOOGL260814C00360000,1.5,1.62
1786458534.093,GOOGL260814C00360000,1.5,1.62
1786458535.073,GOOGL260814C00360000,1.51,1.64
1786458536.001,GOOGL260814C00360000,1.51,1.64
1786458537.049,GOOGL260814C00360000,1.52,1.78
1786458538.137,GOOGL260814C00360000,1.52,1.78
1786458539.053,GOOGL260814C00360000,1.52,1.78
1786458540.925,GOOGL260814C00360000,1.52,1.78
1786458541.001,GOOGL260814C00360000,1.52,1.78
1786458542.049,GOOGL260814C00360000,1.52,1.78
1786458543.725,GOOGL260814C00360000,1.52,1.78
1786458544.108,GOOGL260814C00360000,1.52,1.78
1786458545.025,GOOGL260814C00360000,1.52,1.78
1786458546.054,GOOGL260814C00360000,1.52,1.78
1786458547.024,GOOGL260814C00360000,1.52,1.78
1786458548.044,GOOGL260814C00360000,1.52,1.78
1786458549.141,GOOGL260814C00360000,1.52,1.78
1786458550.049,GOOGL260814C00360000,1.52,1.78
1786458554.289,GOOGL260814C00360000,1.52,1.78
1786458555.597,GOOGL260814C00360000,1.52,1.78
1786458556.026,GOOGL260814C00360000,1.52,1.78
1786458558.237,GOOGL260814C00360000,1.52,1.78
1786458559.010,GOOGL260814C00360000,1.58,1.78
1786458560.060,GOOGL260814C00360000,1.58,1.78
1786458561.075,GOOGL260814C00360000,1.58,1.78
1786458562.472,GOOGL260814C00360000,1.58,1.78
1786458563.042,GOOGL260814C00360000,1.58,1.78
1786458564.157,GOOGL260814C00360000,1.58,1.65
1786458565.058,GOOGL260814C00360000,1.58,1.65
1786458566.683,GOOGL260814C00360000,1.58,1.65
1786458567.156,GOOGL260814C00360000,1.58,1.65
1786458569.869,GOOGL260814C00360000,1.57,1.65
1786458570.376,GOOGL260814C00360000,1.57,1.65
1786458571.295,GOOGL260814C00360000,1.57,1.65
1786458572.791,GOOGL260814C00360000,1.57,1.65
1786458573.025,GOOGL260814C00360000,1.57,1.65
1786458575.040,GOOGL260814C00360000,1.57,1.65
1786458576.868,GOOGL260814C00360000,1.57,1.65
1786458577.172,GOOGL260814C00360000,1.57,1.65
1786458579.172,GOOGL260814C00360000,1.57,1.65
1786458580.795,GOOGL260814C00360000,1.57,1.65
1786458581.008,GOOGL260814C00360000,1.57,1.65
1786458582.561,GOOGL260814C00360000,1.57,1.65
1786458583.433,GOOGL260814C00360000,1.57,1.65
1786458584.192,GOOGL260814C00360000,1.57,1.65
1786458585.059,GOOGL260814C00360000,1.57,1.65
1786458586.067,GOOGL260814C00360000,1.57,1.65
1786458587.123,GOOGL260814C00360000,1.57,1.65
1786458588.019,GOOGL260814C00360000,1.57,1.62
1786458589.092,GOOGL260814C00360000,1.57,1.62
1786458590.043,GOOGL260814C00360000,1.57,1.62
1786458591.385,GOOGL260814C00360000,1.57,1.64
1786458592.050,GOOGL260814C00360000,1.57,1.73
1786458593.043,GOOGL260814C00360000,1.57,1.67
1786458594.179,GOOGL260814C00360000,1.57,1.67
1786458595.167,GOOGL260814C00360000,1.57,1.67
1786458596.048,GOOGL260814C00360000,1.57,1.67
1786458597.297,GOOGL260814C00360000,1.57,1.67
1786458598.048,GOOGL260814C00360000,1.57,1.67
1786458599.115,GOOGL260814C00360000,1.57,1.67
1786458600.043,GOOGL260814C00360000,1.57,1.67
1786458601.044,GOOGL260814C00360000,1.57,1.67
1786458602.059,GOOGL260814C00360000,1.57,1.67
1786458603.062,GOOGL260814C00360000,1.57,1.67
1786458604.048,GOOGL260814C00360000,1.57,1.67
1786458605.043,GOOGL260814C00360000,1.57,1.67
1786458606.468,GOOGL260814C00360000,1.57,1.67
1786458607.002,GOOGL260814C00360000,1.57,1.67
1786458609.400,GOOGL260814C00360000,1.57,1.67
1786458610.045,GOOGL260814C00360000,1.57,1.67
1786458611.044,GOOGL260814C00360000,1.57,1.67
1786458612.087,GOOGL260814C00360000,1.57,1.67
1786458613.131,GOOGL260814C00360000,1.57,1.67
1786458614.330,GOOGL260814C00360000,1.57,1.67
1786458615.010,GOOGL260814C00360000,1.57,1.67
1786458616.135,GOOGL260814C00360000,1.57,1.67
1786458617.050,GOOGL260814C00360000,1.57,1.67
1786458618.090,GOOGL260814C00360000,1.56,1.67
1786458619.033,GOOGL260814C00360000,1.56,1.67
1786458621.526,GOOGL260814C00360000,1.56,1.67
1786458622.302,GOOGL260814C00360000,1.56,1.67
1786458624.794,GOOGL260814C00360000,1.56,1.67
1786458625.088,GOOGL260814C00360000,1.56,1.67
1786458626.057,GOOGL260814C00360000,1.56,1.67
1786458627.047,GOOGL260814C00360000,1.56,1.67
1786458628.042,GOOGL260814C00360000,1.56,1.67
1786458629.063,GOOGL260814C00360000,1.56,1.67
1786458630.045,GOOGL260814C00360000,1.56,1.67
1786458631.081,GOOGL260814C00360000,1.56,1.67
1786458632.299,GOOGL260814C00360000,1.56,1.67
1786458633.001,GOOGL260814C00360000,1.56,1.67
1786458634.551,GOOGL260814C00360000,1.56,1.67
1786458635.034,GOOGL260814C00360000,1.56,1.67
1786458636.047,GOOGL260814C00360000,1.56,1.67
1786458637.008,GOOGL260814C00360000,1.56,1.62
1786458638.043,GOOGL260814C00360000,1.56,1.62
1786458639.497,GOOGL260814C00360000,1.56,1.62
1786458640.647,GOOGL260814C00360000,1.56,1.62
1786458641.049,GOOGL260814C00360000,1.56,1.62
1786458642.060,GOOGL260814C00360000,1.56,1.62
1786458643.533,GOOGL260814C00360000,1.56,1.62
1786458645.082,GOOGL260814C00360000,1.56,1.6
1786458647.357,GOOGL260814C00360000,1.56,1.6
1786458648.206,GOOGL260814C00360000,1.56,1.6
1786458649.130,GOOGL260814C00360000,1.56,1.6
1786458650.552,GOOGL260814C00360000,1.56,1.6
1786458651.657,GOOGL260814C00360000,1.56,1.6
1786458652.005,GOOGL260814C00360000,1.56,1.6
1786458653.092,GOOGL260814C00360000,1.56,1.58
1786458654.044,GOOGL260814C00360000,1.56,1.58
1786458655.059,GOOGL260814C00360000,1.55,1.58
1786458656.214,GOOGL260814C00360000,1.55,1.58
1786458657.049,GOOGL260814C00360000,1.54,1.58
1786458658.235,GOOGL260814C00360000,1.54,1.58
1786458659.028,GOOGL260814C00360000,1.54,1.62
1786458660.497,GOOGL260814C00360000,1.54,1.62
1786458661.567,GOOGL260814C00360000,1.54,1.64
