ts,occ,bid,ask
1786372349.014759,AMZN260814C00280000,3.25,3.3
1786372350.020514,AMZN260814C00280000,3.25,3.35
1786372351.963977,AMZN260814C00280000,3.25,3.35
1786372352.120158,AMZN260814C00280000,3.25,3.35
1786372353.060709,AMZN260814C00280000,3.25,3.35
1786372354.425349,AMZN260814C00280000,3.25,3.35
1786372355.07888,AMZN260814C00280000,3.25,3.35
1786372356.356969,AMZN260814C00280000,3.25,3.3
1786372357.142892,AMZN260814C00280000,3.25,3.3
1786372358.273826,AMZN260814C00280000,3.25,3.3
1786372359.26832,AMZN260814C00280000,3.25,3.3
1786372360.01406,AMZN260814C00280000,3.25,3.3
1786372361.129097,AMZN260814C00280000,3.25,3.3
1786372362.003963,AMZN260814C00280000,3.25,3.3
1786372363.067157,AMZN260814C00280000,3.25,3.35
1786372364.055186,AMZN260814C00280000,3.25,3.35
1786372365.081623,AMZN260814C00280000,3.25,3.35
1786372366.004931,AMZN260814C00280000,3.15,3.3
1786372367.070587,AMZN260814C00280000,3.15,3.25
1786372368.022813,AMZN260814C00280000,3.15,3.25
1786372369.102752,AMZN260814C00280000,3.15,3.25
1786372370.051047,AMZN260814C00280000,3.15,3.25
1786372371.00055,AMZN260814C00280000,3.15,3.25
1786372372.02573,AMZN260814C00280000,3.15,3.25
1786372373.052735,AMZN260814C00280000,3.15,3.25
1786372374.186806,AMZN260814C00280000,3.15,3.2
1786372375.044918,AMZN260814C00280000,3.15,3.2
1786372376.030603,AMZN260814C00280000,3.15,3.2
1786372377.059485,AMZN260814C00280000,3.15,3.2
1786372378.101635,AMZN260814C00280000,3.1,3.2
1786372379.009442,AMZN260814C00280000,3.05,3.15
1786372380.034503,AMZN260814C00280000,3.05,3.15
1786372381.050868,AMZN260814C00280000,3.05,3.15
1786372382.036307,AMZN260814C00280000,3.05,3.15
1786372383.220793,AMZN260814C00280000,3.1,3.15
1786372384.034381,AMZN260814C00280000,3.05,3.15
1786372385.046978,AMZN260814C00280000,3.05,3.15
1786372386.050492,AMZN260814C00280000,3.1,3.2
1786372387.01662,AMZN260814C00280000,3.1,3.25
1786372388.251405,AMZN260814C00280000,3.1,3.25
1786372389.577972,AMZN260814C00280000,3.1,3.25
1786372390.064156,AMZN260814C00280000,3.15,3.3
1786372391.007207,AMZN260814C00280000,3.2,3.3
1786372392.02368,AMZN260814C00280000,3.2,3.25
1786372393.050891,AMZN260814C00280000,3.15,3.25
1786372394.143793,AMZN260814C00280000,3.15,3.2
1786372395.338066,AMZN260814C00280000,3.15,3.2
1786372396.168291,AMZN260814C00280000,3.15,3.2
1786372397.662182,AMZN260814C00280000,3.15,3.2
1786372398.161895,AMZN260814C00280000,3.15,3.2
1786372399.0314,AMZN260814C00280000,3.15,3.2
1786372400.242588,AMZN260814C00280000,3.15,3.2
1786372401.014851,AMZN260814C00280000,3.15,3.2
1786372402.501961,AMZN260814C00280000,3.15,3.2
1786372403.188229,AMZN260814C00280000,3.15,3.2
1786372404.152334,AMZN260814C00280000,3.15,3.2
1786372405.06196,AMZN260814C00280000,3.15,3.2
1786372406.02792,AMZN260814C00280000,3.15,3.2
1786372407.180696,AMZN260814C00280000,3.15,3.2
1786372408.051231,AMZN260814C00280000,3.15,3.2
1786372409.1129,AMZN260814C00280000,3.15,3.2
1786372410.064308,AMZN260814C00280000,3.15,3.2
1786372411.114159,AMZN260814C00280000,3.15,3.25
1786372412.027461,AMZN260814C00280000,3.15,3.25
1786372413.025613,AMZN260814C00280000,3.2,3.25
1786372414.051273,AMZN260814C00280000,3.2,3.25
1786372415.192616,AMZN260814C00280000,3.2,3.25
1786372416.017333,AMZN260814C00280000,3.2,3.3
1786372417.05571,AMZN260814C00280000,3.2,3.3
1786372418.060501,AMZN260814C00280000,3.2,3.3
1786372419.240412,AMZN260814C00280000,3.2,3.3
1786372420.365863,AMZN260814C00280000,3.2,3.3
1786372421.214068,AMZN260814C00280000,3.25,3.3
1786372422.060278,AMZN260814C00280000,3.25,3.3
1786372423.119045,AMZN260814C00280000,3.25,3.3
1786372424.052857,AMZN260814C00280000,3.25,3.3
1786372425.493065,AMZN260814C00280000,3.2,3.3
1786372426.740283,AMZN260814C00280000,3.25,3.3
1786372427.046638,AMZN260814C00280000,3.2,3.3
1786372428.145069,AMZN260814C00280000,3.25,3.3
1786372429.003006,AMZN260814C00280000,3.25,3.3
1786372430.030414,AMZN260814C00280000,3.2,3.3
1786372431.034249,AMZN260814C00280000,3.2,3.3
1786372432.053546,AMZN260814C00280000,3.2,3.3
1786372433.09876,AMZN260814C00280000,3.2,3.3
1786372434.027573,AMZN260814C00280000,3.2,3.3
1786372435.248347,AMZN260814C00280000,3.2,3.3
1786372436.008691,AMZN260814C00280000,3.2,3.3
1786372437.10537,AMZN260814C00280000,3.25,3.3
1786372438.281244,AMZN260814C00280000,3.25,3.3
1786372439.062797,AMZN260814C00280000,3.25,3.3
1786372440.162196,AMZN260814C00280000,3.25,3.3
1786372441.064871,AMZN260814C00280000,3.25,3.3
1786372442.02141,AMZN260814C00280000,3.25,3.35
1786372443.047269,AMZN260814C00280000,3.25,3.3
1786372444.010584,AMZN260814C00280000,3.25,3.3
1786372445.06293,AMZN260814C00280000,3.25,3.3
1786372446.051078,AMZN260814C00280000,3.2,3.3
1786372447.052925,AMZN260814C00280000,3.15,3.25
1786372448.131719,AMZN260814C00280000,3.15,3.25
1786372449.055119,AMZN260814C00280000,3.15,3.25
1786372450.053747,AMZN260814C00280000,3.15,3.25
1786372451.053985,AMZN260814C00280000,3.15,3.2
1786372452.074398,AMZN260814C00280000,3.1,3.2
1786372453.021111,AMZN260814C00280000,3.1,3.2
1786372454.055088,AMZN260814C00280000,3.1,3.2
1786372455.048938,AMZN260814C00280000,3.1,3.2
1786372456.051067,AMZN260814C00280000,3.1,3.2
1786372457.079784,AMZN260814C00280000,3.1,3.2
1786372458.053483,AMZN260814C00280000,3.1,3.2
1786372459.175597,AMZN260814C00280000,3.1,3.15
1786372460.113068,AMZN260814C00280000,3.1,3.15
1786372461.035539,AMZN260814C00280000,3.1,3.15
1786372462.014988,AMZN260814C00280000,3.1,3.2
1786372463.057147,AMZN260814C00280000,3.1,3.2
1786372464.052553,AMZN260814C00280000,3.05,3.15
1786372465.029625,AMZN260814C00280000,3.05,3.15
1786372466.13944,AMZN260814C00280000,3.05,3.15
1786372467.104316,AMZN260814C00280000,3.05,3.15
1786372468.340539,AMZN260814C00280000,3.1,3.15
1786372469.5042,AMZN260814C00280000,3.1,3.15
1786372470.050936,AMZN260814C00280000,3.1,3.15
1786372471.044609,AMZN260814C00280000,3.1,3.15
1786372472.601063,AMZN260814C00280000,3.1,3.15
1786372473.598027,AMZN260814C00280000,3.1,3.15
1786372474.107486,AMZN260814C00280000,3.1,3.15
1786372475.036328,AMZN260814C00280000,3.1,3.15
1786372476.000652,AMZN260814C00280000,3.1,3.2
1786372477.133951,AMZN260814C00280000,3.1,3.2
1786372478.052203,AMZN260814C00280000,3.1,3.2
1786372479.051191,AMZN260814C00280000,3.1,3.2
1786372480.051068,AMZN260814C00280000,3.1,3.2
1786372481.488997,AMZN260814C00280000,3.15,3.2
1786372482.256735,AMZN260814C00280000,3.15,3.2
1786372483.042651,AMZN260814C00280000,3.1,3.2
1786372484.053188,AMZN260814C00280000,3.1,3.2
1786372485.056645,AMZN260814C00280000,3.1,3.2
1786372486.187747,AMZN260814C00280000,3.1,3.15
1786372487.214132,AMZN260814C00280000,3.1,3.15
1786372488.075709,AMZN260814C00280000,3.1,3.15
1786372489.027567,AMZN260814C00280000,3.1,3.15
1786372490.057458,AMZN260814C00280000,3.1,3.15
1786372491.052948,AMZN260814C00280000,3.1,3.15
1786372492.056847,AMZN260814C00280000,3.1,3.15
1786372493.033472,AMZN260814C00280000,3.05,3.15
1786372494.125628,AMZN260814C00280000,3.05,3.15
1786372495.16303,AMZN260814C00280000,3.05,3.15
1786372496.190625,AMZN260814C00280000,3.05,3.15
1786372497.052428,AMZN260814C00280000,3.05,3.15
1786372498.528137,AMZN260814C00280000,3.05,3.15
1786372499.193868,AMZN260814C00280000,3.05,3.15
1786372500.018843,AMZN260814C00280000,3.05,3.15
1786372501.046073,AMZN260814C00280000,3.05,3.15
1786372502.005988,AMZN260814C00280000,3.05,3.15
1786372503.098893,AMZN260814C00280000,3.05,3.15
1786372504.249062,AMZN260814C00280000,3.05,3.15
1786372505.052111,AMZN260814C00280000,3.05,3.15
1786372506.299004,AMZN260814C00280000,3.05,3.15
1786372508.090937,AMZN260814C00280000,3.05,3.15
1786372509.39573,AMZN260814C00280000,3.05,3.15
1786372510.110128,AMZN260814C00280000,3.05,3.15
1786372511.097768,AMZN260814C00280000,3.05,3.1
1786372512.00321,AMZN260814C00280000,3.05,3.1
1786372513.031072,AMZN260814C00280000,3.05,3.1
1786372514.267912,AMZN260814C00280000,3.05,3.15
1786372515.006691,AMZN260814C00280000,3.05,3.15
1786372516.163297,AMZN260814C00280000,3.05,3.15
1786372517.015132,AMZN260814C00280000,3.05,3.15
1786372518.050321,AMZN260814C00280000,3.05,3.2
1786372519.061693,AMZN260814C00280000,3.1,3.2
1786372520.588483,AMZN260814C00280000,3.1,3.2
1786372521.048391,AMZN260814C00280000,3.1,3.2
1786372522.000548,AMZN260814C00280000,3.05,3.15
1786372523.017624,AMZN260814C00280000,3.05,3.15
1786372524.058059,AMZN260814C00280000,3.05,3.15
1786372525.001682,AMZN260814C00280000,3.05,3.15
1786372526.05091,AMZN260814C00280000,3.05,3.15
1786372527.035996,AMZN260814C00280000,3.05,3.15
1786372528.028936,AMZN260814C00280000,3.05,3.15
1786372529.861965,AMZN260814C00280000,3.05,3.1
1786372530.059596,AMZN260814C00280000,3.05,3.1
1786372531.298964,AMZN260814C00280000,3.05,3.1
1786372532.176213,AMZN260814C00280000,3.05,3.1
1786372533.126445,AMZN260814C00280000,3.05,3.1
1786372534.217225,AMZN260814C00280000,3.05,3.1
1786372535.024834,AMZN260814C00280000,3.05,3.15
1786372536.71687,AMZN260814C00280000,3.05,3.15
1786372537.04864,AMZN260814C00280000,3.05,3.15
1786372538.279859,AMZN260814C00280000,3.05,3.15
1786372539.004929,AMZN260814C00280000,3.05,3.15
1786372540.381651,AMZN260814C00280000,3.05,3.15
1786372541.031251,AMZN260814C00280000,3.1,3.15
1786372542.040018,AMZN260814C00280000,3.1,3.2
1786372543.004935,AMZN260814C00280000,3.1,3.2
1786372544.022931,AMZN260814C00280000,3.15,3.25
1786372545.049478,AMZN260814C00280000,3.15,3.25
1786372546.051182,AMZN260814C00280000,3.15,3.25
1786372547.051537,AMZN260814C00280000,3.15,3.25
1786372548.287818,AMZN260814C00280000,3.15,3.2
1786372549.005149,AMZN260814C00280000,3.15,3.25
1786372550.342516,AMZN260814C00280000,3.15,3.25
1786372551.421492,AMZN260814C00280000,3.15,3.25
1786372552.026087,AMZN260814C00280000,3.15,3.25
1786372553.000281,AMZN260814C00280000,3.15,3.2
1786372554.038637,AMZN260814C00280000,3.1,3.15
1786372555.117219,AMZN260814C00280000,3.1,3.2
1786372556.045439,AMZN260814C00280000,3.1,3.2
1786372557.015467,AMZN260814C00280000,3.1,3.15
1786372558.208709,AMZN260814C00280000,3.1,3.15
1786372559.052618,AMZN260814C00280000,3.1,3.2
1786372560.136207,AMZN260814C00280000,3.1,3.2
1786372561.222025,AMZN260814C00280000,3.1,3.2
1786372562.040344,AMZN260814C00280000,3.1,3.2
1786372563.474573,AMZN260814C00280000,3.1,3.15
1786372564.007875,AMZN260814C00280000,3.1,3.15
1786372565.322642,AMZN260814C00280000,3.1,3.15
1786372567.048744,AMZN260814C00280000,3.1,3.15
1786372569.805918,AMZN260814C00280000,3.1,3.15
1786372570.523687,AMZN260814C00280000,3.1,3.15
1786372571.377375,AMZN260814C00280000,3.1,3.15
1786372572.023105,AMZN260814C00280000,3.1,3.15
1786372573.053807,AMZN260814C00280000,3.1,3.15
1786372574.005336,AMZN260814C00280000,3.1,3.15
1786372575.006119,AMZN260814C00280000,3.1,3.15
1786372576.173539,AMZN260814C00280000,3.1,3.15
1786372577.054705,AMZN260814C00280000,3.1,3.2
1786372578.028715,AMZN260814C00280000,3.15,3.2
1786372579.124471,AMZN260814C00280000,3.15,3.25
1786372580.003936,AMZN260814C00280000,3.15,3.25
1786372581.053336,AMZN260814C00280000,3.15,3.25
1786372582.051983,AMZN260814C00280000,3.15,3.25
1786372583.13155,AMZN260814C00280000,3.15,3.25
1786372584.703913,AMZN260814C00280000,3.15,3.25
1786372585.074596,AMZN260814C00280000,3.15,3.25
1786372586.09369,AMZN260814C00280000,3.15,3.25
1786372587.047169,AMZN260814C00280000,3.15,3.25
1786372588.037961,AMZN260814C00280000,3.15,3.25
1786372589.51519,AMZN260814C00280000,3.15,3.25
1786372590.056274,AMZN260814C00280000,3.15,3.25
1786372591.050876,AMZN260814C00280000,3.15,3.25
1786372592.1086,AMZN260814C00280000,3.15,3.2
1786372593.005405,AMZN260814C00280000,3.15,3.25
1786372594.037889,AMZN260814C00280000,3.15,3.25
1786372595.301757,AMZN260814C00280000,3.15,3.25
1786372596.076084,AMZN260814C00280000,3.15,3.25
1786372597.098772,AMZN260814C00280000,3.15,3.25
1786372598.109434,AMZN260814C00280000,3.15,3.25
1786372599.15324,AMZN260814C00280000,3.15,3.25
1786372600.026111,AMZN260814C00280000,3.15,3.25
1786372601.043669,AMZN260814C00280000,3.15,3.25
1786372602.047075,AMZN260814C00280000,3.15,3.25
1786372603.046966,AMZN260814C00280000,3.15,3.25
1786372605.272686,AMZN260814C00280000,3.15,3.25
1786372606.059669,AMZN260814C00280000,3.15,3.25
1786372607.044464,AMZN260814C00280000,3.15,3.25
1786372608.048798,AMZN260814C00280000,3.15,3.25
1786372609.004709,AMZN260814C00280000,3.15,3.25
1786372610.047363,AMZN260814C00280000,3.15,3.25
1786372611.333877,AMZN260814C00280000,3.15,3.25
1786372613.381836,AMZN260814C00280000,3.15,3.25
1786372614.050787,AMZN260814C00280000,3.15,3.25
1786372615.045578,AMZN260814C00280000,3.15,3.25
1786372616.00216,AMZN260814C00280000,3.1,3.15
1786372617.021494,AMZN260814C00280000,3.0,3.1
1786372618.002194,AMZN260814C00280000,3.0,3.1
1786372619.044083,AMZN260814C00280000,3.0,3.05
1786372620.053382,AMZN260814C00280000,3.0,3.1
1786372621.025086,AMZN260814C00280000,3.0,3.05
1786372622.045686,AMZN260814C00280000,3.0,3.05
1786372623.116673,AMZN260814C00280000,3.0,3.05
1786372624.826494,AMZN260814C00280000,3.0,3.05
1786372625.155632,AMZN260814C00280000,3.0,3.05
1786372626.040401,AMZN260814C00280000,3.0,3.1
1786372627.395227,AMZN260814C00280000,3.05,3.15
1786372628.050972,AMZN260814C00280000,3.05,3.15
1786372629.048716,AMZN260814C00280000,3.05,3.15
1786372630.083206,AMZN260814C00280000,3.05,3.15
1786372631.059031,AMZN260814C00280000,3.05,3.15
1786372632.008093,AMZN260814C00280000,3.05,3.15
1786372633.301981,AMZN260814C00280000,3.0,3.1
1786372634.23625,AMZN260814C00280000,3.0,3.1
1786372635.074822,AMZN260814C00280000,3.0,3.1
1786372636.076803,AMZN260814C00280000,3.0,3.1
1786372637.04778,AMZN260814C00280000,3.05,3.15
1786372638.020367,AMZN260814C00280000,3.05,3.15
1786372639.009636,AMZN260814C00280000,3.0,3.1
1786372640.005504,AMZN260814C00280000,3.0,3.15
1786372641.00481,AMZN260814C00280000,3.0,3.1
1786372642.034195,AMZN260814C00280000,3.0,3.1
1786372643.058623,AMZN260814C00280000,3.0,3.1
1786372644.162133,AMZN260814C00280000,3.0,3.1
1786372645.763206,AMZN260814C00280000,3.0,3.1
1786372646.036082,AMZN260814C00280000,3.0,3.1
1786372647.140591,AMZN260814C00280000,3.05,3.1
1786372648.301832,AMZN260814C00280000,3.05,3.1
1786372649.298792,AMZN260814C00280000,3.05,3.1
1786372650.048414,AMZN260814C00280000,3.05,3.15
1786372651.106085,AMZN260814C00280000,3.05,3.15
1786372652.049174,AMZN260814C00280000,3.05,3.15
1786372653.400292,AMZN260814C00280000,3.0,3.1
1786372654.112397,AMZN260814C00280000,3.0,3.1
1786372655.799399,AMZN260814C00280000,3.0,3.1
1786372656.065914,AMZN260814C00280000,3.0,3.1
1786372657.785287,AMZN260814C00280000,3.0,3.1
1786372658.047635,AMZN260814C00280000,3.0,3.1
1786372659.197605,AMZN260814C00280000,3.0,3.1
1786372660.032043,AMZN260814C00280000,3.1,3.2
1786372661.07399,AMZN260814C00280000,3.05,3.15
1786372662.128638,AMZN260814C00280000,3.05,3.15
1786372663.035342,AMZN260814C00280000,3.05,3.15
1786372664.005544,AMZN260814C00280000,3.05,3.15
1786372665.04945,AMZN260814C00280000,3.05,3.15
1786372666.34228,AMZN260814C00280000,3.05,3.15
1786372667.012644,AMZN260814C00280000,3.05,3.15
1786372668.55222,AMZN260814C00280000,3.05,3.15
1786372669.765018,AMZN260814C00280000,3.05,3.2
1786372670.052644,AMZN260814C00280000,3.05,3.2
1786372672.351212,AMZN260814C00280000,3.05,3.2
1786372673.118731,AMZN260814C00280000,3.1,3.2
1786372674.05211,AMZN260814C00280000,3.1,3.2
1786372675.051806,AMZN260814C00280000,3.1,3.2
1786372676.315593,AMZN260814C00280000,3.1,3.2
1786372677.003568,AMZN260814C00280000,3.1,3.2
1786372678.013176,AMZN260814C00280000,3.1,3.2
1786372679.045667,AMZN260814C00280000,3.1,3.2
1786372680.0504,AMZN260814C00280000,3.1,3.2
1786372681.106538,AMZN260814C00280000,3.1,3.2
1786372682.000566,AMZN260814C00280000,3.1,3.2
1786372683.018875,AMZN260814C00280000,3.1,3.2
1786372684.087534,AMZN260814C00280000,3.1,3.2
1786372685.019523,AMZN260814C00280000,3.1,3.2
1786372686.052349,AMZN260814C00280000,3.1,3.2
1786372687.120898,AMZN260814C00280000,3.1,3.2
1786372688.04208,AMZN260814C00280000,3.1,3.2
1786372689.000462,AMZN260814C00280000,3.05,3.15
1786372690.012205,AMZN260814C00280000,3.05,3.15
1786372691.716292,AMZN260814C00280000,3.05,3.15
1786372692.048264,AMZN260814C00280000,3.05,3.15
1786372693.059291,AMZN260814C00280000,3.05,3.15
1786372694.048754,AMZN260814C00280000,3.05,3.15
1786372695.057379,AMZN260814C00280000,3.05,3.15
1786372696.049097,AMZN260814C00280000,3.05,3.15
1786372697.079347,AMZN260814C00280000,3.05,3.15
1786372698.061578,AMZN260814C00280000,3.05,3.15
1786372699.120203,AMZN260814C00280000,3.05,3.15
1786372700.022004,AMZN260814C00280000,3.05,3.15
1786372701.039313,AMZN260814C00280000,3.05,3.15
1786372702.048302,AMZN260814C00280000,3.05,3.15
1786372703.009642,AMZN260814C00280000,3.05,3.15
1786372704.990818,AMZN260814C00280000,3.05,3.15
1786372705.09083,AMZN260814C00280000,3.05,3.15
1786372706.012116,AMZN260814C00280000,3.1,3.15
1786372707.042335,AMZN260814C00280000,3.05,3.15
1786372708.963811,AMZN260814C00280000,3.05,3.15
1786372709.000693,AMZN260814C00280000,3.05,3.15
1786372710.007532,AMZN260814C00280000,3.0,3.1
1786372711.048096,AMZN260814C00280000,3.0,3.1
1786372712.243258,AMZN260814C00280000,3.0,3.1
1786372713.447551,AMZN260814C00280000,3.0,3.1
1786372714.175086,AMZN260814C00280000,3.0,3.1
1786372715.049588,AMZN260814C00280000,3.0,3.1
1786372716.224413,AMZN260814C00280000,3.0,3.1
1786372717.050623,AMZN260814C00280000,3.0,3.15
1786372718.025546,AMZN260814C00280000,3.0,3.15
1786372719.035992,AMZN260814C00280000,3.0,3.1
1786372720.051238,AMZN260814C00280000,3.0,3.1
1786372721.04847,AMZN260814C00280000,3.0,3.1
1786372722.048325,AMZN260814C00280000,3.0,3.1
1786372723.006602,AMZN260814C00280000,3.0,3.1
1786372724.547657,AMZN260814C00280000,3.0,3.1
1786372725.089354,AMZN260814C00280000,3.0,3.1
1786372726.74717,AMZN260814C00280000,3.0,3.1
1786372727.736893,AMZN260814C00280000,3.0,3.05
1786372728.374582,AMZN260814C00280000,3.0,3.05
1786372729.058509,AMZN260814C00280000,3.0,3.05
1786372730.018665,AMZN260814C00280000,3.05,3.1
1786372731.11519,AMZN260814C00280000,3.05,3.1
1786372732.434133,AMZN260814C00280000,3.05,3.1
1786372733.004995,AMZN260814C00280000,3.05,3.1
1786372734.026117,AMZN260814C00280000,3.0,3.1
1786372735.049592,AMZN260814C00280000,3.0,3.1
1786372736.049173,AMZN260814C00280000,3.0,3.1
1786372737.047,AMZN260814C00280000,3.0,3.1
1786372738.885677,AMZN260814C00280000,3.0,3.1
1786372739.10149,AMZN260814C00280000,3.0,3.1
1786372740.048867,AMZN260814C00280000,3.0,3.1
1786372741.028172,AMZN260814C00280000,3.0,3.1
1786372742.049161,AMZN260814C00280000,3.0,3.1
1786372743.228721,AMZN260814C00280000,3.0,3.1
1786372744.201583,AMZN260814C00280000,3.0,3.1
1786372745.371612,AMZN260814C00280000,3.0,3.1
1786372746.22325,AMZN260814C00280000,3.0,3.1
1786372747.254915,AMZN260814C00280000,3.0,3.1
1786372748.441382,AMZN260814C00280000,3.0,3.1
1786372749.484069,AMZN260814C00280000,3.0,3.1
1786372750.104259,AMZN260814C00280000,3.0,3.1
1786372751.035535,AMZN260814C00280000,3.05,3.1
1786372752.240628,AMZN260814C00280000,3.05,3.1
1786372753.724528,AMZN260814C00280000,3.05,3.1
1786372754.287373,AMZN260814C00280000,3.05,3.1
1786372755.21314,AMZN260814C00280000,3.05,3.1
1786372756.016448,AMZN260814C00280000,3.05,3.1
1786372757.026253,AMZN260814C00280000,3.05,3.15
1786372758.06032,AMZN260814C00280000,3.05,3.15
1786372759.019338,AMZN260814C00280000,3.05,3.15
1786372760.030043,AMZN260814C00280000,3.05,3.15
1786372761.029222,AMZN260814C00280000,3.1,3.15
1786372762.043113,AMZN260814C00280000,3.1,3.15
1786372763.053147,AMZN260814C00280000,3.1,3.2
1786372764.049465,AMZN260814C00280000,3.1,3.2
1786372765.238636,AMZN260814C00280000,3.1,3.2
1786372766.22444,AMZN260814C00280000,3.15,3.2
1786372767.403329,AMZN260814C00280000,3.1,3.2
1786372768.003076,AMZN260814C00280000,3.1,3.2
1786372769.033756,AMZN260814C00280000,3.15,3.2
1786372770.045741,AMZN260814C00280000,3.15,3.2
1786372771.050652,AMZN260814C00280000,3.15,3.2
1786372772.011252,AMZN260814C00280000,3.15,3.2
1786372773.009677,AMZN260814C00280000,3.15,3.2
1786372774.13486,AMZN260814C00280000,3.15,3.2
1786372775.340268,AMZN260814C00280000,3.15,3.2
1786372776.053323,AMZN260814C00280000,3.15,3.2
1786372777.077921,AMZN260814C00280000,3.15,3.2
1786372778.201976,AMZN260814C00280000,3.15,3.2
1786372779.032925,AMZN260814C00280000,3.15,3.2
1786372780.078862,AMZN260814C00280000,3.15,3.2
1786372781.001409,AMZN260814C00280000,3.15,3.2
1786372782.118219,AMZN260814C00280000,3.15,3.2
1786372783.054302,AMZN260814C00280000,3.15,3.2
1786372784.21242,AMZN260814C00280000,3.15,3.2
1786372785.265444,AMZN260814C00280000,3.15,3.25
1786372786.078986,AMZN260814C00280000,3.15,3.25
1786372787.153024,AMZN260814C00280000,3.2,3.25
1786372788.13339,AMZN260814C00280000,3.2,3.25
1786372789.483881,AMZN260814C00280000,3.2,3.25
1786372790.047848,AMZN260814C00280000,3.2,3.25
1786372791.437693,AMZN260814C00280000,3.2,3.25
1786372792.126659,AMZN260814C00280000,3.2,3.25
1786372793.229255,AMZN260814C00280000,3.2,3.25
1786372794.055731,AMZN260814C00280000,3.2,3.25
1786372795.022324,AMZN260814C00280000,3.2,3.25
1786372796.09193,AMZN260814C00280000,3.2,3.25
1786372797.025661,AMZN260814C00280000,3.2,3.25
1786372798.017088,AMZN260814C00280000,3.2,3.3
1786372799.00532,AMZN260814C00280000,3.2,3.3
1786372800.056734,AMZN260814C00280000,3.2,3.3
1786372801.305048,AMZN260814C00280000,3.2,3.3
1786372802.029139,AMZN260814C00280000,3.2,3.3
1786372803.01247,AMZN260814C00280000,3.15,3.25
1786372804.027372,AMZN260814C00280000,3.15,3.25
1786372805.085998,AMZN260814C00280000,3.15,3.25
1786372806.041337,AMZN260814C00280000,3.15,3.25
1786372807.070675,AMZN260814C00280000,3.2,3.3
1786372808.048629,AMZN260814C00280000,3.2,3.25
1786372809.006019,AMZN260814C00280000,3.2,3.3
1786372810.01058,AMZN260814C00280000,3.2,3.3
1786372811.050557,AMZN260814C00280000,3.2,3.3
1786372812.29817,AMZN260814C00280000,3.2,3.3
1786372813.04908,AMZN260814C00280000,3.25,3.3
1786372814.049128,AMZN260814C00280000,3.2,3.3
1786372815.028963,AMZN260814C00280000,3.2,3.3
1786372816.037659,AMZN260814C00280000,3.2,3.3
1786372817.020191,AMZN260814C00280000,3.2,3.3
1786372818.106411,AMZN260814C00280000,3.2,3.3
1786372819.049783,AMZN260814C00280000,3.2,3.3
1786372820.047176,AMZN260814C00280000,3.2,3.3
1786372821.035473,AMZN260814C00280000,3.2,3.3
1786372822.131276,AMZN260814C00280000,3.2,3.3
1786372823.007075,AMZN260814C00280000,3.15,3.25
1786372824.029563,AMZN260814C00280000,3.2,3.25
1786372825.118963,AMZN260814C00280000,3.2,3.25
1786372826.166101,AMZN260814C00280000,3.2,3.25
1786372827.038488,AMZN260814C00280000,3.2,3.25
1786372828.103884,AMZN260814C00280000,3.2,3.25
1786372829.049701,AMZN260814C00280000,3.15,3.25
1786372830.747063,AMZN260814C00280000,3.2,3.25
1786372831.050598,AMZN260814C00280000,3.2,3.25
1786372832.103321,AMZN260814C00280000,3.2,3.25
1786372833.035454,AMZN260814C00280000,3.2,3.25
1786372834.07492,AMZN260814C00280000,3.2,3.25
1786372835.049785,AMZN260814C00280000,3.2,3.3
1786372836.029762,AMZN260814C00280000,3.2,3.3
1786372837.047681,AMZN260814C00280000,3.2,3.3
1786372838.02935,AMZN260814C00280000,3.2,3.3
1786372839.010697,AMZN260814C00280000,3.2,3.3
1786372840.013465,AMZN260814C00280000,3.2,3.3
1786372841.282435,AMZN260814C00280000,3.2,3.3
1786372842.056764,AMZN260814C00280000,3.2,3.3
1786372843.104677,AMZN260814C00280000,3.2,3.3
1786372844.211129,AMZN260814C00280000,3.2,3.3
1786372845.049718,AMZN260814C00280000,3.2,3.3
1786372846.803355,AMZN260814C00280000,3.2,3.3
1786372847.067631,AMZN260814C00280000,3.2,3.3
1786372848.31981,AMZN260814C00280000,3.2,3.3
1786372849.066228,AMZN260814C00280000,3.25,3.3
1786372850.007777,AMZN260814C00280000,3.25,3.3
1786372851.234239,AMZN260814C00280000,3.25,3.3
1786372852.034837,AMZN260814C00280000,3.25,3.3
1786372853.083718,AMZN260814C00280000,3.25,3.3
1786372854.088014,AMZN260814C00280000,3.25,3.3
1786372855.017582,AMZN260814C00280000,3.25,3.3
1786372856.25008,AMZN260814C00280000,3.25,3.3
1786372857.058418,AMZN260814C00280000,3.25,3.3
1786372858.2743,AMZN260814C00280000,3.25,3.3
1786372859.007761,AMZN260814C00280000,3.2,3.3
1786372860.062574,AMZN260814C00280000,3.2,3.3
1786372861.020627,AMZN260814C00280000,3.2,3.3
1786372862.26331,AMZN260814C00280000,3.2,3.3
1786372863.046162,AMZN260814C00280000,3.2,3.3
1786372864.047816,AMZN260814C00280000,3.2,3.3
1786372865.016876,AMZN260814C00280000,3.2,3.3
1786372866.054542,AMZN260814C00280000,3.2,3.3
1786372867.057072,AMZN260814C00280000,3.2,3.3
1786372868.329849,AMZN260814C00280000,3.2,3.3
1786372871.495629,AMZN260814C00280000,3.2,3.3
1786372872.053645,AMZN260814C00280000,3.2,3.3
1786372873.351082,AMZN260814C00280000,3.2,3.3
1786372874.030274,AMZN260814C00280000,3.25,3.3
