ts,o,h,l,c
1788874954,617.7200,617.7200,617.7200,617.7200
1788874955,617.8500,617.9200,617.8500,617.9200
1788874956,617.9600,618.0500,617.9100,617.9100
1788874959,618.0000,618.0000,618.0000,618.0000
1788874961,618.0000,618.0000,618.0000,618.0000
1788874963,617.8400,617.8400,617.6700,617.6700
1788874964,617.8100,617.8100,617.8100,617.8100
1788874965,617.6700,617.6700,617.6500,617.6500
1788874966,617.6600,617.6600,617.4300,617.4300
1788874967,617.4200,617.4200,617.2600,617.3300
1788874969,617.4900,617.4900,617.4900,617.4900
1788874972,617.2300,617.2600,617.2200,617.2200
1788874973,617.1400,617.1400,617.0000,617.0000
1788874975,616.9300,616.9300,616.9300,616.9300
1788874976,616.9300,616.9500,616.9300,616.9500
1788874979,617.0300,617.0300,617.0300,617.0300
1788874980,617.0400,617.1200,617.0400,617.1200
1788874983,617.0900,617.0900,617.0900,617.0900
1788874984,617.0700,617.0700,617.0700,617.0700
1788874985,617.1500,617.1500,616.7800,616.7800
1788874986,616.7800,616.7800,616.7100,616.7100
1788874988,616.8300,616.8700,616.8300,616.8700
1788874989,616.7600,616.7600,616.7600,616.7600
1788874990,616.8600,616.8600,616.8600,616.8600
1788874991,616.8350,616.9500,616.8350,616.9500
1788874993,616.9800,616.9800,616.9800,616.9800
1788874994,616.9800,617.1000,616.9800,617.1000
1788874995,617.1800,617.1800,617.1800,617.1800
1788874997,617.1800,617.1800,617.1800,617.1800
1788875003,617.1700,617.2200,617.1700,617.2200
1788875004,617.0500,617.0500,616.9600,616.9600
1788875006,617.0300,617.0300,617.0300,617.0300
1788875008,617.0600,617.2200,617.0600,617.2200
1788875009,617.1200,617.1350,617.0700,617.0700
1788875010,617.0600,617.0600,616.9200,616.9200
1788875011,616.9200,616.9300,616.9200,616.9300
1788875012,616.9300,616.9300,616.9300,616.9300
1788875013,616.9300,616.9300,616.9250,616.9300
1788875014,617.0900,617.3000,617.0900,617.3000
1788875015,617.3000,617.4000,617.3000,617.4000
1788875017,617.2900,617.2900,617.2900,617.2900
1788875018,617.4100,617.4200,617.4100,617.4200
1788875019,617.4400,617.5000,617.4400,617.5000
1788875022,617.6400,617.7300,617.6400,617.7300
1788875024,617.7500,617.7500,617.7500,617.7500
1788875025,617.8400,618.1000,617.8400,618.1000
1788875027,618.1100,618.2300,618.1100,618.2300
1788875030,617.9400,617.9400,617.5400,617.5400
1788875032,617.5000,617.5000,617.5000,617.5000
1788875033,617.6100,617.6100,617.6100,617.6100
1788875034,617.6900,617.7100,617.6700,617.6700
1788875041,617.5200,617.5200,617.4100,617.4100
1788875045,617.5800,617.5800,617.5800,617.5800
1788875048,617.4300,617.4300,617.4300,617.4300
1788875049,617.5200,617.5800,617.5200,617.5800
1788875050,617.5300,617.5700,617.4800,617.5700
1788875052,617.6600,617.6700,617.6600,617.6700
1788875053,617.6700,617.6700,617.6700,617.6700
1788875055,617.7100,617.7100,617.7100,617.7100
1788875056,617.6000,617.7200,617.5900,617.7200
1788875057,617.5700,617.5700,617.5700,617.5700
1788875058,617.5500,617.5500,617.5100,617.5400
1788875059,617.4400,617.4400,617.4400,617.4400
1788875060,617.4400,617.5500,617.4400,617.5500
1788875061,617.5500,617.5500,617.4900,617.4900
1788875063,617.6700,617.6800,617.6700,617.6800
1788875064,617.6950,617.8000,617.6950,617.8000
1788875065,617.8300,617.8300,617.8300,617.8300
