ts,o,h,l,c
1788356576,461.3000,461.3000,461.3000,461.3000
1788356580,461.0900,461.0900,461.0900,461.0900
1788356581,461.1500,461.1500,460.8300,461.0200
1788356582,461.0200,461.0200,461.0200,461.0200
1788356583,460.9200,460.9200,460.9200,460.9200
1788356584,460.8000,460.8000,460.4800,460.4800
1788356585,460.4100,460.4100,460.3600,460.3600
1788356586,460.2200,460.2200,460.2200,460.2200
1788356587,460.2500,460.2500,460.2300,460.2500
1788356588,460.2100,460.2100,460.2100,460.2100
1788356589,460.2000,460.2000,460.0200,460.0200
1788356596,460.1000,460.1000,459.5700,459.8500
1788356597,459.7400,459.7400,459.7400,459.7400
1788356601,459.5000,459.5000,459.4600,459.4600
1788356602,459.4500,459.4500,459.2500,459.2500
1788356603,459.2400,459.2400,459.1500,459.2400
1788356604,459.3000,459.3000,459.3000,459.3000
1788356605,459.1000,459.1000,459.0400,459.0900
1788356606,459.0900,459.2400,459.0900,459.2400
1788356612,459.1600,459.1600,459.1600,459.1600
1788356614,459.1100,459.1100,459.1100,459.1100
1788356616,459.1000,459.1000,459.1000,459.1000
1788356617,459.2100,459.2100,459.2100,459.2100
1788356619,459.3700,459.3900,459.3100,459.3100
1788356620,459.3000,459.3000,459.3000,459.3000
1788356621,459.2900,459.3000,459.1600,459.1600
1788356622,459.0500,459.0500,458.7900,458.7900
1788356623,458.7500,458.7500,458.7500,458.7500
1788356630,458.6000,458.6000,458.5500,458.5600
1788356634,458.9100,459.0000,458.8350,458.8350
1788356637,458.6500,458.6500,458.6500,458.6500
1788356643,458.7900,458.7900,458.7900,458.7900
1788356646,458.7800,458.7800,458.5400,458.5950
1788356647,458.5200,458.5700,458.4600,458.5500
1788356650,458.6700,458.6700,458.6700,458.6700
1788356652,458.7800,458.8000,458.7800,458.8000
1788356653,458.8000,458.8000,458.8000,458.8000
1788356655,458.8800,458.8800,458.8800,458.8800
1788356656,458.7600,458.7600,458.4000,458.4000
1788356658,458.6600,458.6600,458.6600,458.6600
1788356660,458.7200,458.7200,458.7200,458.7200
1788356664,458.4000,458.4000,458.4000,458.4000
1788356665,458.2000,458.2000,458.2000,458.2000
1788356666,458.2600,458.2600,458.2600,458.2600
1788356671,458.1200,458.4500,457.9700,458.2300
1788356675,458.5000,458.5200,458.5000,458.5150
1788356676,458.5500,458.7200,458.5500,458.6400
1788356677,458.6300,458.6300,458.6300,458.6300
1788356680,458.5100,458.5100,458.4900,458.4900
1788356681,458.4500,458.4500,458.4500,458.4500
1788356682,458.3600,458.3600,458.3600,458.3600
1788356686,458.3300,458.3300,458.3300,458.3300
1788356687,458.4600,458.4600,458.3300,458.3300
1788356688,458.3300,458.3300,458.2200,458.2200
1788356694,458.4000,458.4000,458.4000,458.4000
1788356698,458.4700,458.5000,458.4700,458.5000
1788356700,458.7000,458.8900,458.7000,458.8900
1788356703,458.9700,459.0000,458.9700,459.0000
1788356707,459.0000,459.1600,459.0000,459.1600
1788356712,459.0900,459.0900,459.0500,459.0500
1788356713,459.1900,459.2100,458.9800,458.9800
1788356715,458.9900,458.9900,458.9800,458.9800
1788356716,459.1900,459.1900,459.0600,459.0600
1788356717,458.9800,458.9800,458.9000,458.9000
1788356725,458.8800,458.8800,458.7000,458.7100
1788356726,458.8000,458.8000,458.6300,458.6400
1788356727,458.6700,458.8000,458.6600,458.6600
1788356728,458.6300,458.6300,458.6300,458.6300
1788356732,458.8500,458.9600,458.8500,458.9600
1788356736,458.9900,459.0000,458.9900,459.0000
1788356737,459.1100,459.1700,459.1100,459.1700
1788356738,459.2600,459.7700,459.2600,459.7700
1788356743,459.7700,459.7700,459.7700,459.7700
1788356744,459.7700,459.7700,459.7700,459.7700
1788356745,459.7200,459.7200,459.7200,459.7200
1788356746,459.8000,459.8000,459.7300,459.7300
1788356747,459.8600,459.8600,459.8600,459.8600
1788356750,459.6200,459.7400,459.6200,459.6900
1788356751,459.6900,459.8000,459.6900,459.8000
1788356753,459.5900,459.5900,459.5900,459.5900
1788356756,459.6200,459.6200,458.0000,458.1800
1788356757,458.0600,458.3700,458.0600,458.3000
1788356758,458.4100,458.7100,458.4100,458.7100
1788356759,458.4300,458.4300,458.4300,458.4300
1788356760,458.4100,458.4100,458.4100,458.4100
1788356761,458.4900,458.4900,458.3800,458.3800
1788356763,458.3300,458.3300,458.0600,458.0600
1788356764,458.0200,458.1200,457.9700,458.1200
1788356765,457.9500,457.9700,457.7700,457.9700
1788356766,457.7900,458.1000,457.7400,458.1000
1788356767,458.0600,458.0600,458.0600,458.0600
1788356768,457.9500,458.0200,457.9500,458.0200
1788356769,458.0000,458.0000,458.0000,458.0000
1788356770,457.7800,457.8100,457.7400,457.7400
