ts,o,h,l,c
1788269753,316.2300,316.2500,316.1800,316.2150
1788269754,316.2400,316.2400,316.2400,316.2400
1788269755,316.2200,316.2200,316.2100,316.2100
1788269757,316.2500,316.3500,316.2500,316.3500
1788269758,316.3900,316.5000,316.3900,316.4300
1788269759,316.4400,316.4450,316.4400,316.4400
1788269760,316.4450,316.4450,316.3900,316.4100
1788269761,316.3750,316.5000,316.3750,316.4300
1788269762,316.4200,316.4200,316.3800,316.3800
1788269764,316.4100,316.4100,316.4100,316.4100
1788269765,316.4200,316.4400,316.4100,316.4100
1788269766,316.4300,316.4300,316.3900,316.4200
1788269767,316.4050,316.4100,316.4050,316.4100
1788269768,316.4400,316.4500,316.4400,316.4500
1788269769,316.4400,316.6450,316.4400,316.6450
1788269770,316.7000,316.7400,316.6200,316.7200
1788269771,316.6800,316.6800,316.6700,316.6700
1788269772,316.7100,316.8300,316.7100,316.8300
1788269773,316.8100,316.8200,316.7800,316.7900
1788269774,316.8050,316.8050,316.7000,316.7000
1788269779,316.6200,316.6300,316.6000,316.6300
1788269780,316.6500,316.6900,316.5600,316.6300
1788269781,316.7100,316.7200,316.6900,316.6900
1788269782,316.6550,316.7400,316.6550,316.7200
1788269783,316.8000,316.8200,316.8000,316.8200
1788269784,316.7200,316.7200,316.6800,316.6800
1788269785,316.6400,316.6400,316.5400,316.5400
1788269787,316.5950,316.5950,316.5950,316.5950
1788269788,316.5950,316.5950,316.5950,316.5950
1788269789,316.5950,316.7100,316.5950,316.6400
1788269790,316.6500,316.6500,316.6500,316.6500
1788269791,316.6300,316.7100,316.6300,316.6300
1788269792,316.6700,316.7300,316.6700,316.7000
1788269793,316.7500,316.8600,316.7500,316.8400
1788269795,316.8250,316.8250,316.8250,316.8250
1788269796,316.8250,316.8300,316.8250,316.8250
1788269797,316.8300,316.8300,316.8300,316.8300
1788269798,316.7800,316.8350,316.7800,316.8300
1788269799,316.8250,317.0500,316.8200,317.0000
1788269802,316.9900,317.0100,316.9900,317.0100
1788269803,317.0000,317.0000,316.9300,316.9300
1788269804,316.9600,316.9600,316.9600,316.9600
1788269805,317.0000,317.2000,317.0000,317.1900
1788269806,317.1800,317.2000,317.1800,317.2000
1788269807,317.2100,317.2200,317.1900,317.2200
1788269808,317.2050,317.2200,317.2050,317.2200
1788269809,317.2050,317.2100,317.2000,317.2000
1788269810,317.2200,317.3000,317.2200,317.2400
1788269811,317.2650,317.2900,317.2000,317.2300
1788269812,317.2300,317.2700,317.2300,317.2550
1788269813,317.2300,317.2500,317.2300,317.2500
1788269814,317.2650,317.2900,317.2000,317.2350
1788269815,317.2100,317.2400,317.1600,317.2400
1788269816,317.2300,317.2600,317.2300,317.2600
1788269817,317.2900,317.3200,317.2900,317.3200
1788269818,317.3100,317.3100,317.3000,317.3100
1788269819,317.3300,317.3500,317.3200,317.3200
1788269820,317.3100,317.3100,317.2500,317.2800
1788269821,317.2400,317.2700,317.2300,317.2400
1788269822,317.2800,317.2900,317.2600,317.2700
1788269824,317.3100,317.3600,317.2900,317.2900
1788269825,317.2800,317.3200,317.2500,317.3200
1788269826,317.3300,317.4700,317.3300,317.3400
1788269827,317.3400,317.3500,317.2400,317.3500
1788269829,317.3400,317.3400,317.3000,317.3200
1788269830,317.3000,317.3000,317.3000,317.3000
1788269831,317.2500,317.3000,317.2500,317.3000
1788269832,317.3000,317.3000,317.2800,317.2800
1788269833,317.2700,317.3300,317.2700,317.3100
1788269834,317.3100,317.3100,317.3000,317.3000
1788269835,317.3200,317.3200,317.2800,317.2900
1788269836,317.2600,317.3000,317.2600,317.3000
1788269837,317.3200,317.3200,317.3200,317.3200
1788269838,317.3100,317.3100,317.3100,317.3100
1788269839,317.3300,317.3300,317.3300,317.3300
1788269842,317.3250,317.3250,317.3250,317.3250
1788269843,317.3400,317.3700,317.3400,317.3700
1788269844,317.3700,317.3800,317.3700,317.3800
1788269845,317.3900,317.4300,317.3900,317.4200
1788269846,317.3800,317.3800,317.3600,317.3600
1788269847,317.3500,317.4200,317.2600,317.3200
1788269848,317.3100,317.3100,317.3100,317.3100
1788269850,317.3400,317.5800,317.3100,317.5800
1788269851,317.5900,317.6200,317.5700,317.5700
1788269852,317.5950,317.6000,317.5950,317.6000
1788269853,317.5700,317.5700,317.5100,317.5400
1788269854,317.5600,317.5600,317.5400,317.5400
1788269855,317.5700,317.7000,317.5700,317.7000
1788269858,317.6900,317.6900,317.6500,317.6900
1788269859,317.6700,317.6900,317.6600,317.6900
1788269860,317.6700,317.6700,317.6700,317.6700
1788269861,317.7000,317.7100,317.7000,317.7100
1788269863,317.7100,317.7400,317.7100,317.7250
1788269864,317.7100,317.7100,317.7100,317.7100
1788269865,317.7300,317.7300,317.7200,317.7200
1788269866,317.7250,317.7250,317.7250,317.7250
1788269867,317.7500,317.8100,317.7500,317.8100
1788269868,317.8200,317.8200,317.8200,317.8200
1788269869,317.8250,317.9900,317.8100,317.9300
1788269870,317.9500,317.9800,317.9100,317.9100
1788269872,317.9600,317.9700,317.9200,317.9200
1788269873,317.9800,317.9800,317.9800,317.9800
1788269874,317.9800,318.0400,317.9800,317.9850
1788269875,318.0050,318.0250,317.9600,317.9600
1788269876,317.9800,318.0100,317.9800,318.0000
1788269877,317.9900,317.9900,317.9200,317.9900
1788269878,317.9850,317.9900,317.9500,317.9650
1788269879,317.9650,317.9800,317.9000,317.9000
1788269880,317.9400,318.0200,317.9400,318.0100
1788269881,318.0400,318.0750,318.0300,318.0750
1788269882,318.0700,318.0800,318.0700,318.0800
1788269883,318.0600,318.0600,317.9900,318.0500
1788269884,318.0600,318.0800,318.0400,318.0400
1788269885,318.0600,318.1200,318.0600,318.1200
1788269886,318.1000,318.1200,318.0600,318.0600
1788269887,318.1000,318.1000,318.0600,318.0600
1788269889,318.1000,318.1100,318.0800,318.0800
1788269890,318.1050,318.1200,318.0600,318.0600
1788269891,318.0500,318.1000,318.0500,318.1000
1788269893,318.0700,318.1000,318.0700,318.1000
1788269894,318.1000,318.1100,317.9300,317.9300
1788269895,317.9200,318.0250,317.9200,318.0250
1788269896,318.0200,318.0200,318.0200,318.0200
1788269897,318.0100,318.0100,317.9800,317.9800
1788269898,317.9400,317.9400,317.8500,317.8500
1788269899,317.8400,317.8550,317.8300,317.8400
1788269900,317.8600,317.9200,317.8600,317.9200
1788269901,317.8800,317.9000,317.8800,317.9000
1788269902,317.9000,317.9000,317.8100,317.8300
1788269903,317.8000,317.8000,317.6500,317.7400
1788269904,317.7500,317.8100,317.7500,317.8000
1788269905,317.7700,317.7700,317.5200,317.5200
